timestamp,device_id,device_type,latency_ms,packet_loss_percent,bandwidth_utilization,throughput_mbps,jitter_ms,cpu_usage_percent,memory_usage_percent,error_rate,interface_utilization,device_status,failure_type
2025-01-01T00:16:50+00:00,cl-4,client,24.39,0.64,18.21,157.26,2.25,46.67,59.02,0.52,56.57,healthy,normal
2025-01-01T00:16:55+00:00,ac-6,access_switch,113.58,5.37,94.4,103.63,37.11,56.6,55.99,3.36,87.6,warning,congestion
2025-01-01T00:17:00+00:00,se-3,server,36.04,1.06,31.98,245.19,1.24,21.03,29.19,0.27,24.52,healthy,normal
2025-01-01T00:17:05+00:00,da-7,database,108.1,1.97,60.35,80.08,17.17,95.71,94.32,8.0,68.86,warning,device_overload
2025-01-01T00:17:10+00:00,co-3,core_switch,20.07,0.68,20.52,188.99,0.85,21.14,59.87,0.87,41.28,healthy,normal
2025-01-01T00:17:15+00:00,cl-8,client,23.3,1.26,40.97,128.19,0.96,49.25,36.85,0.25,42.96,healthy,normal
2025-01-01T00:17:20+00:00,se-8,server,27.59,0.17,23.37,280.52,5.08,31.51,60.19,0.04,52.39,healthy,normal
2025-01-01T00:17:25+00:00,se-2,server,191.72,11.84,87.21,153.73,12.84,54.72,73.04,1.52,98.11,warning,congestion
2025-01-01T00:17:30+00:00,co-4,core_switch,35.94,0.88,34.48,266.37,4.09,22.47,30.13,0.19,25.76,healthy,normal
2025-01-01T00:17:35+00:00,ac-5,access_switch,29.1,0.25,64.01,174.38,3.78,57.86,46.63,0.81,57.39,healthy,normal
2025-01-01T00:17:40+00:00,se-1,server,41.76,1.3,23.96,300.54,2.1,47.01,60.45,0.69,50.16,healthy,normal
2025-01-01T00:17:45+00:00,da-5,database,30.09,0.56,21.55,284.81,4.8,33.13,56.99,0.63,60.62,healthy,normal
2025-01-01T00:17:50+00:00,se-6,server,28.62,1.3,57.82,130.49,5.86,43.57,54.68,0.77,56.38,healthy,normal
2025-01-01T00:17:55+00:00,se-4,server,25.83,0.48,31.33,230.41,1.48,53.36,58.69,0.8,54.64,healthy,normal
2025-01-01T00:18:00+00:00,cl-8,client,10.52,1.39,25.43,210.43,5.96,34.25,67.81,0.82,60.87,healthy,normal
2025-01-01T00:18:05+00:00,ac-2,access_switch,30.95,0.38,35.48,308.84,1.66,32.84,37.44,0.63,27.18,healthy,normal
2025-01-01T00:18:10+00:00,cl-2,client,60.12,4.34,50.31,85.54,17.88,86.13,95.13,6.72,87.49,warning,device_overload
2025-01-01T00:18:15+00:00,co-8,core_switch,12.27,0.57,52.35,132.53,2.43,54.64,30.03,0.7,54.16,healthy,normal
2025-01-01T00:18:20+00:00,cl-3,client,12.19,0.84,46.69,146.11,2.63,24.59,56.92,0.83,47.04,healthy,normal
2025-01-01T00:18:25+00:00,co-2,core_switch,38.69,0.21,23.79,270.6,2.63,34.32,58.81,0.22,48.52,healthy,normal
2025-01-01T00:18:30+00:00,da-5,database,34.93,1.04,57.85,254.85,2.37,38.3,46.42,0.67,30.37,healthy,normal
2025-01-01T00:18:35+00:00,co-8,core_switch,22.35,0.36,47.99,125.62,5.42,15.54,39.89,0.28,35.12,healthy,normal
2025-01-01T00:18:40+00:00,se-3,server,435.94,99.45,7.7,0.13,48.71,3.15,0.56,38.33,6.31,offline,device_failure
2025-01-01T00:18:45+00:00,cl-7,client,146.42,8.83,93.89,109.9,15.97,48.09,44.84,6.53,99.64,warning,congestion
2025-01-01T00:18:50+00:00,ac-7,access_switch,28.77,1.14,48.54,251.49,2.41,34.69,65.95,0.21,27.71,healthy,normal
2025-01-01T00:18:55+00:00,ro-8,router,110.11,2.44,95.99,752.45,11.51,68.38,55.21,0.55,94.96,warning,traffic_spike
2025-01-01T00:19:00+00:00,da-5,database,15.34,0.19,54.71,169.13,5.41,49.71,25.29,0.73,29.14,healthy,normal
2025-01-01T00:19:05+00:00,cl-2,client,25.88,0.77,20.61,299.06,1.67,22.08,58.03,0.8,50.05,healthy,normal
2025-01-01T00:19:10+00:00,cl-1,client,11.41,1.29,29.49,213.79,2.79,21.75,64.97,0.77,43.75,healthy,normal
2025-01-01T00:19:15+00:00,cl-7,client,75.21,3.99,98.99,586.77,24.52,85.15,54.54,3.53,90.53,warning,traffic_spike
2025-01-01T00:19:20+00:00,da-1,database,40.53,0.1,39.86,172.11,5.19,29.73,48.34,0.01,25.43,healthy,normal
2025-01-01T00:19:25+00:00,ac-4,access_switch,152.27,11.1,91.39,140.44,17.08,78.32,69.38,2.47,86.09,warning,congestion
2025-01-01T00:19:30+00:00,co-6,core_switch,30.35,1.04,18.45,183.7,4.75,31.93,56.48,0.28,25.67,healthy,normal
2025-01-01T00:19:35+00:00,se-8,server,141.51,9.78,89.71,567.11,8.88,74.94,82.13,2.36,98.96,warning,traffic_spike
2025-01-01T00:19:40+00:00,cl-2,client,28.58,0.76,47.95,196.76,3.88,17.8,53.15,0.12,30.17,healthy,normal
2025-01-01T00:19:45+00:00,se-6,server,315.88,91.26,0.75,1.62,87.9,7.02,2.18,44.04,3.73,offline,device_failure
2025-01-01T00:19:50+00:00,da-6,database,40.87,0.31,32.49,168.3,1.42,22.09,54.19,0.74,51.24,healthy,normal
2025-01-01T00:19:55+00:00,ac-3,access_switch,12.92,0.37,34.72,222.96,4.32,26.71,67.59,0.03,36.03,healthy,normal
2025-01-01T00:20:00+00:00,cl-4,client,13.03,0.15,55.31,136.72,1.12,50.14,33.78,0.18,35.83,healthy,normal
2025-01-01T00:20:05+00:00,cl-2,client,126.97,2.81,77.51,57.94,8.03,98.63,91.09,1.9,83.92,warning,device_overload
2025-01-01T00:20:10+00:00,ac-8,access_switch,243.67,99.09,4.33,5.8,72.29,4.59,5.97,54.47,7.27,warning,device_failure
2025-01-01T00:20:15+00:00,se-3,server,11.11,0.93,29.55,174.92,2.94,39.78,26.68,0.25,22.14,healthy,normal
2025-01-01T00:20:20+00:00,da-4,database,30.18,1.2,55.36,327.67,4.87,31.16,47.96,0.44,62.46,healthy,normal
2025-01-01T00:20:25+00:00,se-5,server,111.07,7.83,86.72,156.45,32.24,47.17,77.7,4.18,96.74,warning,congestion
2025-01-01T00:20:30+00:00,co-2,core_switch,77.31,3.93,94.4,817.71,22.74,90.92,86.02,3.09,99.83,warning,traffic_spike
2025-01-01T00:20:35+00:00,co-3,core_switch,17.57,0.48,52.69,188.93,3.88,46.66,39.47,0.51,22.39,healthy,normal
2025-01-01T00:20:40+00:00,se-5,server,70.8,2.3,88.67,724.81,8.4,82.34,62.61,3.26,98.06,warning,traffic_spike
2025-01-01T00:20:45+00:00,co-6,core_switch,11.91,0.22,51.12,141.16,1.38,38.68,40.06,0.07,51.64,healthy,normal
2025-01-01T00:20:50+00:00,da-2,database,98.7,3.26,84.03,153.87,13.99,94.95,91.8,3.22,75.41,warning,device_overload
2025-01-01T00:20:55+00:00,da-6,database,117.37,11.07,85.98,79.89,29.9,49.71,68.24,6.69,99.28,warning,congestion
2025-01-01T00:21:00+00:00,da-1,database,15.83,0.48,56.01,244.5,4.13,19.68,45.83,0.3,19.05,healthy,normal
2025-01-01T00:21:05+00:00,ac-3,access_switch,30.36,1.44,56.62,257.41,4.59,30.11,24.5,0.19,51.05,healthy,normal
2025-01-01T00:21:10+00:00,ro-1,router,11.54,0.66,37.72,146.59,2.95,54.68,39.45,0.34,58.1,healthy,normal
2025-01-01T00:21:15+00:00,da-4,database,228.8,74.06,18.61,7.08,49.12,62.82,28.49,27.65,6.76,offline,link_failure
2025-01-01T00:21:20+00:00,da-2,database,281.39,99.59,19.65,16.91,55.88,49.41,53.54,39.54,0.96,offline,link_failure
2025-01-01T00:21:25+00:00,co-7,core_switch,32.31,1.08,52.31,168.36,2.26,25.69,26.18,0.51,58.67,healthy,normal
2025-01-01T00:21:30+00:00,ac-1,access_switch,23.68,0.44,49.11,242.05,1.84,16.16,31.52,0.26,19.26,healthy,normal
2025-01-01T00:21:35+00:00,ac-8,access_switch,362.06,95.93,0.91,4.35,55.17,10.63,5.17,59.52,2.11,offline,device_failure
2025-01-01T00:21:40+00:00,co-5,core_switch,28.06,0.23,50.73,131.27,4.27,51.37,42.22,0.68,26.83,healthy,normal
2025-01-01T00:21:45+00:00,se-7,server,40.9,1.03,62.01,236.0,2.03,28.45,41.37,0.77,16.81,healthy,normal
2025-01-01T00:21:50+00:00,da-3,database,102.44,13.09,85.94,167.97,37.28,74.91,46.54,3.54,99.84,warning,congestion
2025-01-01T00:21:55+00:00,cl-3,client,36.69,0.39,60.81,311.12,1.15,32.46,41.48,0.29,29.36,healthy,normal
2025-01-01T00:22:00+00:00,ro-7,router,13.6,0.22,44.63,238.19,5.82,19.51,28.65,0.7,55.86,healthy,normal
2025-01-01T00:22:05+00:00,ac-5,access_switch,333.42,93.83,6.09,0.3,60.15,1.73,8.52,73.15,0.31,offline,device_failure
2025-01-01T00:22:10+00:00,ac-4,access_switch,59.44,5.8,91.22,612.5,14.76,91.81,61.82,4.29,98.58,warning,traffic_spike
2025-01-01T00:22:15+00:00,co-3,core_switch,94.56,6.21,75.96,98.32,18.66,94.47,85.43,4.09,84.28,warning,device_overload
2025-01-01T00:22:20+00:00,se-6,server,36.27,0.77,25.47,178.45,3.44,21.1,61.46,0.79,16.51,healthy,normal
2025-01-01T00:22:25+00:00,co-1,core_switch,17.98,0.68,61.15,265.02,2.22,52.06,46.23,0.57,21.44,healthy,normal
2025-01-01T00:22:30+00:00,ac-8,access_switch,29.01,0.27,58.91,239.11,2.62,22.36,63.36,0.67,50.82,healthy,normal
2025-01-01T00:22:35+00:00,se-1,server,15.21,0.86,63.35,298.56,4.17,45.5,35.84,0.37,16.04,healthy,normal
2025-01-01T00:22:40+00:00,cl-3,client,374.21,88.83,0.19,6.06,78.31,33.75,70.45,48.92,7.63,warning,link_failure
2025-01-01T00:22:45+00:00,ac-8,access_switch,18.06,0.7,49.83,291.35,2.87,19.6,46.51,0.6,58.85,healthy,normal
2025-01-01T00:22:50+00:00,cl-5,client,19.55,0.16,21.0,327.44,4.13,53.77,35.49,0.64,61.4,healthy,normal
2025-01-01T00:22:55+00:00,co-4,core_switch,38.79,1.21,55.71,242.01,4.23,45.63,55.74,0.59,66.87,healthy,normal
2025-01-01T00:23:00+00:00,se-7,server,22.42,0.05,51.28,235.85,1.79,47.69,33.78,0.48,55.81,healthy,normal
2025-01-01T00:23:05+00:00,cl-6,client,100.66,8.76,98.09,859.48,11.62,70.93,54.86,1.66,98.08,warning,traffic_spike
2025-01-01T00:23:10+00:00,co-6,core_switch,376.33,78.22,4.91,20.91,55.23,59.91,42.47,46.35,8.35,offline,link_failure
2025-01-01T00:23:15+00:00,ro-2,router,25.11,0.29,23.63,259.75,3.56,33.59,62.32,0.14,66.6,healthy,normal
2025-01-01T00:23:20+00:00,da-8,database,14.58,1.29,26.48,127.78,2.53,59.4,37.79,0.05,38.51,healthy,normal
2025-01-01T00:23:25+00:00,co-3,core_switch,25.67,1.15,22.14,245.19,4.09,33.15,66.47,0.34,16.96,healthy,normal
2025-01-01T00:23:30+00:00,ac-1,access_switch,38.54,1.14,42.96,113.94,0.82,48.01,33.96,0.79,31.23,healthy,normal
2025-01-01T00:23:35+00:00,da-5,database,15.34,1.24,32.02,173.98,4.58,41.84,38.86,0.8,66.76,healthy,normal
2025-01-01T00:23:40+00:00,se-6,server,34.0,0.25,60.62,288.64,0.9,25.09,67.33,0.19,16.14,healthy,normal
2025-01-01T00:23:45+00:00,ro-6,router,188.11,13.51,89.38,123.24,32.05,68.06,63.38,1.29,87.51,warning,congestion
2025-01-01T00:23:50+00:00,ro-7,router,349.96,89.48,2.53,5.61,56.3,8.23,0.13,58.15,0.81,offline,device_failure
2025-01-01T00:23:55+00:00,da-3,database,145.73,14.78,91.7,120.3,19.35,74.04,59.92,4.65,96.89,warning,congestion
2025-01-01T00:24:00+00:00,co-7,core_switch,309.74,88.47,4.96,1.66,96.32,3.97,0.04,71.94,7.26,offline,device_failure
2025-01-01T00:24:05+00:00,cl-2,client,440.47,88.9,7.24,7.24,80.44,5.48,13.68,49.53,0.4,offline,device_failure
2025-01-01T00:24:10+00:00,ro-6,router,446.43,91.75,7.39,0.76,86.7,0.55,11.93,71.48,1.36,offline,device_failure
2025-01-01T00:24:15+00:00,se-5,server,38.11,0.14,56.3,150.23,2.88,58.3,35.96,0.35,59.23,healthy,normal
2025-01-01T00:24:20+00:00,cl-3,client,213.92,91.49,1.29,22.62,39.56,38.72,52.77,56.1,12.21,offline,link_failure
2025-01-01T00:24:25+00:00,se-6,server,29.56,1.29,59.36,270.0,5.44,36.74,45.48,0.8,37.92,healthy,normal
2025-01-01T00:24:30+00:00,cl-6,client,10.4,1.3,42.67,273.6,4.56,25.08,66.05,0.79,41.99,healthy,normal
2025-01-01T00:24:35+00:00,da-2,database,109.78,6.09,64.28,144.6,17.26,88.08,97.22,7.24,71.36,warning,device_overload
2025-01-01T00:24:40+00:00,co-8,core_switch,37.26,1.3,21.52,218.16,2.05,58.66,26.22,0.2,48.45,healthy,normal
2025-01-01T00:24:45+00:00,co-2,core_switch,24.69,1.2,39.06,298.45,3.12,20.34,45.88,0.59,20.34,healthy,normal
2025-01-01T00:24:50+00:00,da-1,database,36.43,1.19,63.27,250.26,5.43,40.3,52.8,0.41,32.72,healthy,normal
2025-01-01T00:24:55+00:00,co-6,core_switch,381.24,95.44,4.73,5.26,84.38,1.37,10.63,47.2,2.73,offline,device_failure
2025-01-01T00:25:00+00:00,ac-6,access_switch,419.57,88.55,1.64,1.12,84.43,8.66,1.5,68.6,1.5,offline,device_failure
2025-01-01T00:25:05+00:00,se-4,server,96.13,8.25,96.6,482.81,16.29,95.8,81.82,3.15,97.72,warning,traffic_spike
2025-01-01T00:25:10+00:00,cl-3,client,40.84,0.01,52.6,231.71,3.05,41.33,64.67,0.7,62.33,healthy,normal
2025-01-01T00:25:15+00:00,co-3,core_switch,71.91,5.6,69.25,98.45,21.1,91.86,93.74,5.85,55.67,warning,device_overload
2025-01-01T00:25:20+00:00,ac-5,access_switch,24.49,0.2,37.4,264.0,4.69,28.45,54.87,0.77,52.02,healthy,normal
2025-01-01T00:25:25+00:00,cl-4,client,73.08,6.99,91.49,599.19,21.45,97.44,74.7,4.81,95.04,warning,traffic_spike
2025-01-01T00:25:30+00:00,ac-2,access_switch,147.49,4.94,68.31,182.26,18.36,95.44,98.3,4.74,82.73,warning,device_overload
2025-01-01T00:25:35+00:00,ro-2,router,10.81,0.22,49.5,153.98,4.7,22.24,36.61,0.23,58.65,healthy,normal
2025-01-01T00:25:40+00:00,ac-4,access_switch,146.66,1.23,77.56,68.83,20.89,96.35,97.84,6.2,69.13,warning,device_overload
2025-01-01T00:25:45+00:00,cl-5,client,32.17,0.07,35.93,201.64,4.9,45.83,66.5,0.05,53.67,healthy,normal
2025-01-01T00:25:50+00:00,se-4,server,39.17,1.06,48.44,276.12,3.64,42.15,58.15,0.87,30.3,healthy,normal
2025-01-01T00:25:55+00:00,cl-2,client,15.98,0.26,42.15,192.98,3.03,40.05,29.72,0.53,28.26,healthy,normal
2025-01-01T00:26:00+00:00,cl-3,client,11.28,1.39,46.05,280.21,4.05,52.94,37.25,0.71,43.61,healthy,normal
2025-01-01T00:26:05+00:00,cl-6,client,26.81,1.44,42.47,282.98,1.63,39.44,41.75,0.31,60.94,healthy,normal
2025-01-01T00:26:10+00:00,ac-6,access_switch,93.76,7.65,69.73,119.11,15.98,96.53,94.39,1.8,59.88,warning,device_overload
2025-01-01T00:26:15+00:00,cl-4,client,40.68,1.02,33.08,311.51,5.71,32.36,47.77,0.25,62.39,healthy,normal
2025-01-01T00:26:20+00:00,ac-8,access_switch,361.44,91.56,6.52,2.56,49.53,1.15,13.6,77.53,4.27,offline,device_failure
2025-01-01T00:26:25+00:00,co-4,core_switch,159.47,3.97,49.16,127.6,18.24,99.67,96.4,5.53,85.41,warning,device_overload
2025-01-01T00:26:30+00:00,co-6,core_switch,191.37,74.05,3.92,6.05,34.23,56.97,67.82,38.34,8.12,warning,link_failure
2025-01-01T00:26:35+00:00,ac-1,access_switch,22.46,0.18,18.28,268.46,1.13,48.57,26.0,0.76,33.6,healthy,normal
2025-01-01T00:26:40+00:00,ac-5,access_switch,172.95,7.38,98.75,89.58,33.38,46.14,47.63,2.32,96.45,warning,congestion
2025-01-01T00:26:45+00:00,da-3,database,269.42,96.84,21.24,20.81,68.88,63.08,25.52,59.36,2.54,warning,link_failure
2025-01-01T00:26:50+00:00,da-7,database,27.19,1.42,32.32,274.63,5.5,30.47,42.16,0.58,41.65,healthy,normal
2025-01-01T00:26:55+00:00,co-5,core_switch,16.22,0.27,55.58,297.5,5.23,56.96,67.75,0.42,43.58,healthy,normal
2025-01-01T00:27:00+00:00,ro-5,router,13.14,1.09,40.9,182.79,1.47,44.5,28.4,0.56,61.81,healthy,normal
2025-01-01T00:27:05+00:00,se-6,server,29.72,0.46,45.46,234.42,2.7,29.23,42.85,0.0,27.8,healthy,normal
2025-01-01T00:27:10+00:00,cl-7,client,18.85,0.54,49.94,182.94,3.3,35.04,58.09,0.44,20.66,healthy,normal
2025-01-01T00:27:15+00:00,ro-5,router,158.75,1.98,66.54,90.54,21.18,87.07,85.21,1.13,66.81,warning,device_overload
2025-01-01T00:27:20+00:00,da-7,database,34.61,0.32,19.72,167.34,5.45,39.29,52.77,0.13,35.41,healthy,normal
2025-01-01T00:27:25+00:00,da-5,database,67.05,6.01,89.09,608.29,8.21,75.17,86.63,4.92,96.84,warning,traffic_spike
2025-01-01T00:27:30+00:00,co-3,core_switch,349.91,87.84,19.19,3.51,73.92,62.26,26.9,54.27,4.17,offline,link_failure
2025-01-01T00:27:35+00:00,co-1,core_switch,31.39,0.78,55.2,195.38,5.57,54.67,25.76,0.58,20.37,healthy,normal
2025-01-01T00:27:40+00:00,cl-5,client,130.14,4.11,94.53,515.19,21.07,78.96,74.83,4.26,95.17,warning,traffic_spike
2025-01-01T00:27:45+00:00,co-7,core_switch,21.29,1.3,40.88,216.06,3.94,37.58,30.11,0.15,19.01,healthy,normal
2025-01-01T00:27:50+00:00,co-3,core_switch,81.49,3.54,73.69,70.97,10.69,97.36,95.52,4.37,65.59,warning,device_overload
2025-01-01T00:27:55+00:00,co-7,core_switch,10.72,0.06,44.95,145.45,4.07,16.76,49.18,0.05,28.43,healthy,normal
2025-01-01T00:28:00+00:00,se-1,server,38.11,1.09,56.6,318.4,1.93,42.29,44.74,0.43,26.41,healthy,normal
2025-01-01T00:28:05+00:00,co-3,core_switch,29.94,0.77,25.88,260.83,5.6,41.84,27.03,0.34,21.88,healthy,normal
2025-01-01T00:28:10+00:00,da-7,database,36.45,0.91,26.34,308.35,3.92,54.5,47.38,0.68,19.85,healthy,normal
2025-01-01T00:28:15+00:00,da-1,database,163.15,6.42,70.97,125.48,12.93,86.61,92.48,2.61,79.5,warning,device_overload
2025-01-01T00:28:20+00:00,se-2,server,307.65,79.13,16.85,21.84,35.03,46.92,50.56,31.6,0.1,offline,link_failure
2025-01-01T00:28:25+00:00,ro-2,router,335.93,82.5,4.52,19.3,54.53,24.8,45.03,46.34,4.7,offline,link_failure
2025-01-01T00:28:30+00:00,da-6,database,173.72,15.9,89.76,66.48,26.35,65.63,48.43,4.35,92.77,warning,congestion
2025-01-01T00:28:35+00:00,da-6,database,124.68,5.19,89.66,853.28,10.38,74.89,79.76,4.77,91.0,warning,traffic_spike
2025-01-01T00:28:40+00:00,ac-1,access_switch,108.31,15.57,83.09,51.84,15.78,79.26,57.67,1.38,89.1,warning,congestion
2025-01-01T00:28:45+00:00,ro-7,router,39.78,0.6,48.84,173.02,5.81,17.59,58.04,0.16,40.71,healthy,normal
2025-01-01T00:28:50+00:00,cl-5,client,16.23,1.18,42.0,263.66,4.0,45.33,39.83,0.59,65.73,healthy,normal
2025-01-01T00:28:55+00:00,ac-7,access_switch,21.3,0.59,45.55,223.9,4.63,18.09,27.97,0.26,58.15,healthy,normal
2025-01-01T00:29:00+00:00,ac-6,access_switch,141.7,4.21,95.28,525.32,26.59,85.25,59.92,2.33,91.06,warning,traffic_spike
2025-01-01T00:29:05+00:00,ac-6,access_switch,40.3,1.2,62.97,302.74,5.03,40.87,54.54,0.87,44.28,healthy,normal
2025-01-01T00:29:10+00:00,ac-8,access_switch,384.48,97.1,18.96,11.57,45.47,37.22,62.07,29.92,12.62,offline,link_failure
2025-01-01T00:29:15+00:00,se-1,server,419.22,91.16,2.87,3.19,86.18,4.1,7.76,44.82,2.51,offline,device_failure
2025-01-01T00:29:20+00:00,da-5,database,15.85,1.12,61.72,151.84,4.63,25.57,34.65,0.24,26.92,healthy,normal
2025-01-01T00:29:25+00:00,da-2,database,262.37,88.94,9.56,3.94,45.36,10.29,13.41,81.64,2.97,offline,device_failure
2025-01-01T00:29:30+00:00,da-5,database,25.71,1.48,61.05,171.66,1.95,40.95,26.38,0.72,39.87,healthy,normal
2025-01-01T00:29:35+00:00,da-6,database,142.09,12.24,85.97,166.95,30.15,62.02,66.81,1.07,88.95,warning,congestion
2025-01-01T00:29:40+00:00,ac-6,access_switch,173.85,7.12,92.33,70.83,24.25,67.68,55.17,3.99,88.95,warning,congestion
2025-01-01T00:29:45+00:00,ac-6,access_switch,158.25,2.96,52.2,72.7,16.21,89.2,85.6,2.89,55.14,warning,device_overload
2025-01-01T00:29:50+00:00,se-4,server,14.67,1.44,25.03,287.25,1.72,37.48,67.8,0.76,41.88,healthy,normal
2025-01-01T00:29:55+00:00,se-1,server,299.52,91.34,1.32,19.53,58.59,48.34,46.14,35.06,6.5,warning,link_failure
2025-01-01T00:30:00+00:00,ac-6,access_switch,87.88,5.45,97.75,165.21,17.17,66.31,65.37,2.05,96.92,warning,congestion
2025-01-01T00:30:05+00:00,cl-8,client,34.79,0.67,21.69,245.01,3.21,58.05,62.2,0.58,63.29,healthy,normal
2025-01-01T00:30:10+00:00,da-7,database,37.16,0.11,25.61,160.21,2.45,28.11,35.77,0.58,29.1,healthy,normal
2025-01-01T00:30:15+00:00,ac-8,access_switch,23.25,0.28,19.09,270.11,4.24,57.32,54.83,0.07,23.68,healthy,normal
2025-01-01T00:30:20+00:00,ro-8,router,27.55,0.04,36.66,278.3,1.23,26.81,30.83,0.59,61.04,healthy,normal
2025-01-01T00:30:25+00:00,co-5,core_switch,24.18,0.19,42.76,147.53,0.98,31.06,64.27,0.78,39.29,healthy,normal
2025-01-01T00:30:30+00:00,ac-3,access_switch,491.78,96.37,1.77,4.78,79.71,7.63,7.9,63.79,5.12,offline,device_failure
2025-01-01T00:30:35+00:00,ac-8,access_switch,27.27,1.21,38.77,190.47,2.15,28.66,24.0,0.73,59.09,healthy,normal
2025-01-01T00:30:40+00:00,se-1,server,32.01,0.74,53.51,175.91,4.78,50.91,50.27,0.72,43.51,healthy,normal
2025-01-01T00:30:45+00:00,da-7,database,22.63,0.24,52.64,195.74,2.77,26.83,42.58,0.22,54.76,healthy,normal
2025-01-01T00:30:50+00:00,cl-5,client,80.62,7.94,97.71,632.32,25.07,73.47,61.0,3.37,96.18,warning,traffic_spike
2025-01-01T00:30:55+00:00,da-8,database,16.01,0.03,20.33,227.69,1.77,19.6,35.84,0.64,52.81,healthy,normal
2025-01-01T00:31:00+00:00,co-1,core_switch,25.79,0.51,32.64,285.88,5.99,35.87,58.82,0.3,58.86,healthy,normal
2025-01-01T00:31:05+00:00,ro-5,router,124.81,2.57,93.64,524.17,24.83,92.52,81.47,1.05,97.68,warning,traffic_spike
2025-01-01T00:31:10+00:00,se-4,server,33.6,0.05,39.66,279.62,3.51,59.2,44.8,0.61,31.23,healthy,normal
2025-01-01T00:31:15+00:00,cl-1,client,33.83,0.82,23.74,215.87,2.35,31.22,26.29,0.6,65.61,healthy,normal
2025-01-01T00:31:20+00:00,se-6,server,10.48,1.19,45.48,197.08,2.06,58.6,49.57,0.62,50.8,healthy,normal
2025-01-01T00:31:25+00:00,ro-4,router,15.05,0.14,47.08,314.79,5.98,43.13,26.63,0.58,51.47,healthy,normal
2025-01-01T00:31:30+00:00,co-6,core_switch,474.5,94.08,16.65,19.33,56.32,28.68,57.39,36.12,2.43,offline,link_failure
2025-01-01T00:31:35+00:00,se-8,server,105.31,6.34,93.88,707.68,18.87,77.71,67.8,4.4,95.99,warning,traffic_spike
2025-01-01T00:31:40+00:00,co-3,core_switch,351.33,97.83,5.42,3.63,87.68,6.07,10.27,83.56,4.96,warning,device_failure
2025-01-01T00:31:45+00:00,da-4,database,20.26,0.1,63.46,290.19,1.79,45.75,57.69,0.14,29.72,healthy,normal
2025-01-01T00:31:50+00:00,ac-2,access_switch,13.08,0.99,20.06,316.32,1.73,16.41,28.71,0.17,16.65,healthy,normal
2025-01-01T00:31:55+00:00,se-8,server,120.47,5.91,55.24,104.46,16.7,86.99,98.88,2.46,66.13,warning,device_overload
2025-01-01T00:32:00+00:00,ro-8,router,127.09,2.49,94.7,889.74,16.32,79.07,76.92,4.21,92.66,warning,traffic_spike
2025-01-01T00:32:05+00:00,ro-5,router,12.49,0.32,42.42,132.27,2.0,32.34,32.5,0.59,44.64,healthy,normal
2025-01-01T00:32:10+00:00,da-7,database,122.15,8.13,94.92,760.5,22.05,80.81,53.96,4.07,95.5,warning,traffic_spike
2025-01-01T00:32:15+00:00,cl-3,client,162.42,11.2,98.87,157.32,26.3,81.88,72.41,3.47,94.87,warning,congestion
2025-01-01T00:32:20+00:00,ac-4,access_switch,331.27,94.6,7.45,2.88,69.88,11.52,0.0,36.91,2.28,offline,device_failure
2025-01-01T00:32:25+00:00,co-5,core_switch,10.21,1.48,28.1,179.28,4.81,57.45,60.18,0.83,41.59,healthy,normal
2025-01-01T00:32:30+00:00,da-3,database,98.67,9.52,85.65,74.45,35.13,54.24,51.22,2.8,93.99,warning,congestion
2025-01-01T00:32:35+00:00,co-2,core_switch,189.92,13.51,85.94,147.34,29.93,66.32,74.68,4.57,90.21,warning,congestion
2025-01-01T00:32:40+00:00,da-1,database,456.56,81.36,19.36,10.42,85.81,25.42,61.21,53.65,15.29,offline,link_failure
2025-01-01T00:32:45+00:00,cl-7,client,59.87,6.2,91.83,706.81,14.54,88.93,55.82,3.53,99.97,warning,traffic_spike
2025-01-01T00:32:50+00:00,da-2,database,74.99,4.32,92.73,494.77,9.65,85.14,51.87,2.3,90.85,warning,traffic_spike
2025-01-01T00:32:55+00:00,cl-3,client,195.49,9.77,86.37,91.39,26.85,65.76,77.89,4.15,89.39,warning,congestion
2025-01-01T00:33:00+00:00,se-6,server,31.91,0.86,23.29,200.99,2.7,23.57,39.16,0.59,55.02,healthy,normal
2025-01-01T00:33:05+00:00,ac-8,access_switch,29.94,0.66,61.44,161.37,4.36,22.02,56.05,0.08,53.46,healthy,normal
2025-01-01T00:33:10+00:00,da-3,database,37.8,1.23,18.65,262.63,1.38,35.25,25.0,0.19,42.98,healthy,normal
2025-01-01T00:33:15+00:00,da-5,database,27.56,0.93,64.64,262.92,4.27,31.95,63.87,0.47,28.28,healthy,normal
2025-01-01T00:33:20+00:00,co-5,core_switch,11.7,0.98,18.39,195.5,2.21,53.34,53.04,0.78,15.99,healthy,normal
2025-01-01T00:33:25+00:00,cl-7,client,367.31,96.52,9.04,3.88,77.84,1.06,2.78,88.17,4.49,offline,device_failure
2025-01-01T00:33:30+00:00,ro-5,router,280.07,83.02,3.45,8.32,51.11,48.14,36.1,64.02,9.02,warning,link_failure
2025-01-01T00:33:35+00:00,cl-7,client,470.41,97.78,0.29,4.44,60.41,1.82,12.56,71.13,0.7,warning,device_failure
2025-01-01T00:33:40+00:00,cl-4,client,23.35,0.86,38.04,178.72,3.95,35.21,29.8,0.59,45.21,healthy,normal
2025-01-01T00:33:45+00:00,co-3,core_switch,95.53,5.94,65.95,73.26,22.93,99.66,86.32,7.53,84.44,warning,device_overload
